鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積平方公尺_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,建案名稱_build case,棟及號_buildings,來源資料夾_,南投市,房地(土地+建物),南投縣南投市文化路707巷,82.82,住,Unnamed: 5,Unnamed: 6,1120511,土地5建物1車位0,全,3,透天厝,見其他登記事項,鋼筋混凝土造,Unnamed: 14,162.25,4,2,3.1,有,無,11380000,70139,Unnamed: 23,0.0,0,Unnamed: 26,RPPNMLMKNHIGFAM18CB,文化一綻,B棟41號,Unnamed: 30,來源資料夾,草屯鎮,房地(土地+建物)+車位,南投縣草屯鎮加老東路,32.08,Unnamed: 4,鄉村區,乙種建築用地,1120813,土地1建物1車位1,八層,11,住宅大樓(11層含以上有電梯),住家用,168.24,2.1,10240000,78531,坡道平面,52.49,1150000,RPPNMLOKQHIGFBM78CB,幸福時光,C棟8號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,鋼筋混凝土造,,,,3.0,,有,無,,,,,,,,,,,112_04,南投市,房地(土地+建物),南投縣南投市華陽路82巷,101.97,其他,,,1121010.0,土地3建物1車位0,全,4.0,透天厝,見其他登記事項,157.55,5.0,15680000.0,99524.0,,0.0,0.0,RPSNMLQKIIIGFAM58DB,玖岩豐華,B26棟
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,鋼筋混凝土造,,,,2.0,,有,無,,,,,,,,,,,112_04,南投市,房地(土地+建物)+車位,南投縣南投市華陽路,34.44,住,,,1121008.0,土地12建物1車位1,四層,13.0,住宅大樓(11層含以上有電梯),住家用,133.59,2.0,9180000.0,73948.0,坡道平面,25.0,1150000.0,RPPNMLRKIIIGFAM28CB,首富京華,A7棟4號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,鋼筋混凝土造,,,,2.0,,有,無,,,,,,,,,,,112_04,南投市,房地(土地+建物)+車位,南投縣南投市華陽路,34.44,住,,,1121007.0,土地12建物1車位1,六層,13.0,住宅大樓(11層含以上有電梯),住家用,133.59,2.0,9480000.0,75790.0,坡道平面,25.0,1250000.0,RPQNMLRKIIIGFAM38CB,首富京華,A7棟6號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,鋼筋混凝土造,,,,2.0,,有,無,,,,,,,,,,,112_04,南投市,房地(土地+建物)+車位,南投縣南投市華陽路,28.17,住,,,1121008.0,土地12建物1車位1,六層,13.0,住宅大樓(11層含以上有電梯),住家用,113.81,1.0,7880000.0,75780.0,坡道平面,25.0,1150000.0,RPRNMLRKIIIGFAM48CB,首富京華,B2棟6號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,鋼筋混凝土造,,,,2.0,,有,無,,,,,,,,,,,112_04,南投市,房地(土地+建物)+車位,南投縣南投市華陽路,27.55,住,,,1121007.0,土地12建物1車位1,六層,13.0,住宅大樓(11層含以上有電梯),住家用,111.87,1.0,7680000.0,75170.0,坡道平面,25.0,1150000.0,RPSNMLRKIIIGFAM58CB,首富京華,B7棟6號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,鋼筋混凝土造,,,,2.0,,有,無,,,,,,,,,,,112_04,南投市,房地(土地+建物)+車位,南投縣南投市華陽路,35.3,住,,,1121007.0,土地12建物1車位1,七層,13.0,住宅大樓(11層含以上有電梯),住家用,136.29,2.0,9830000.0,77096.0,坡道平面,25.0,1250000.0,RPTNMLRKIIIGFAM68CB,首富京華,A2棟7號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,鋼筋混凝土造,,,,2.0,,有,無,,,,,,,,,,,112_04,南投市,房地(土地+建物)+車位,南投縣南投市華陽路,28.17,住,,,1121007.0,土地12建物1車位1,七層,13.0,住宅大樓(11層含以上有電梯),住家用,113.81,1.0,7930000.0,76343.0,坡道平面,25.0,1150000.0,RPUNMLRKIIIGFAM78CB,首富京華,B2棟7號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,鋼筋混凝土造,,,,2.0,,有,無,,,,,,,,,,,112_04,南投市,房地(土地+建物)+車位,南投縣南投市華陽路,36.78,住,,,1121008.0,土地12建物1車位1,十二層,13.0,住宅大樓(11層含以上有電梯),住家用,140.91,2.0,10530000.0,80062.0,坡道平面,25.0,1250000.0,RPVNMLRKIIIGFAM88CB,首富京華,A1棟12號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,鋼筋混凝土造,,,,2.0,,有,無,,,,,,,,,,,112_04,南投市,房地(土地+建物)+車位,南投縣南投市華陽路,48.5,住,,,1121008.0,土地12建物1車位1,十三層,13.0,住宅大樓(11層含以上有電梯),住家用,177.87,2.0,14830000.0,88834.0,坡道平面,25.0,1250000.0,RPWNMLRKIIIGFAM98CB,首富京華,A1棟13號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,鋼筋混凝土造,,,,2.0,,有,無,,,,,,,,,,,112_04,南投市,房地(土地+建物)+車位,南投縣南投市華陽路,48.5,住,,,1121009.0,土地12建物1車位1,十三層,13.0,住宅大樓(11層含以上有電梯),住家用,177.87,2.0,14830000.0,88834.0,坡道平面,25.0,1250000.0,RPXNMLRKIIIGFAM09CB,首富京華,A5棟13號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,鋼筋混凝土造,,,,2.0,,有,無,,,,,,,,,,,112_04,南投市,房地(土地+建物)+車位,南投縣南投市華陽路,34.44,住,,,1121013.0,土地12建物1車位1,七層,13.0,住宅大樓(11層含以上有電梯),住家用,133.59,2.0,9430000.0,76250.0,坡道平面,25.0,1150000.0,RPOOMLRKIIIGFAM28CB,首富京華,A6棟7號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,鋼筋混凝土造,,,,2.0,,有,無,,,,,,,,,,,112_04,南投市,房地(土地+建物)+車位,南投縣南投市彰南路三段1161巷,27.22,住,,,1121010.0,土地3建物1車位1,一層,7.0,華廈(10層含以下有電梯),見其他登記事項,101.55,2.0,5300000.0,57108.0,坡道平面,27.13,1050000.0,RPPNMLSKIIIGFAM38CB,萬景山河,B棟B7號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,鋼筋混凝土造,,,,2.0,,有,無,,,,,,,,,,,112_04,南投市,房地(土地+建物)+車位,南投縣南投市彰南路三段1161巷,37.84,住,,,1121010.0,土地3建物1車位1,一層,7.0,華廈(10層含以下有電梯),見其他登記事項,126.57,2.0,6950000.0,57527.0,坡道平面,23.14,1000000.0,RPQNMLSKIIIGFAM48CB,萬景山河,B棟B1號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,鋼筋混凝土造,,,,2.0,,有,無,,,,,,,,,,,112_04,南投市,房地(土地+建物)+車位,南投縣南投市彰南路三段1161巷,32.56,住,,,1121012.0,土地3建物1車位1,六層,7.0,華廈(10層含以下有電梯),見其他登記事項,116.1,2.0,6200000.0,57885.0,坡道平面,27.13,1050000.0,RPRNMLSKIIIGFAM58CB,萬景山河,A棟A3號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,鋼筋混凝土造,,,,3.0,,有,無,,,,,,,,,,,112_04,南投市,房地(土地+建物),南投縣南投市華陽路,133.62,住,,,1120921.0,土地2建物1車位0,全,3.0,透天厝,住家用,179.0,4.0,15580000.0,87039.0,,0.0,0.0,RPSNMLSKIIIGFAM68CB,首富森境,A棟16號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,鋼筋混凝土造,,,,3.0,,有,無,,,,,,,,,,,112_04,南投市,房地(土地+建物),南投縣南投市華陽路,129.62,住,,,1120921.0,土地2建物1車位0,全,3.0,透天厝,住家用,179.0,4.0,15580000.0,87039.0,,0.0,0.0,RPTNMLSKIIIGFAM78CB,首富森境,B棟2號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,鋼筋混凝土造,,,,2.0,,有,無,,,,,,,,,,,112_04,南投市,房地(土地+建物),南投縣南投市彰南路三段1127巷,43.57,住,,,1120922.0,土地8建物1車位0,二層,5.0,華廈(10層含以下有電梯),住商用,116.54,2.0,6750000.0,57920.0,,0.0,0.0,RPRNMLSKIIIGFAM68DB,三十而立,B棟2號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,鋼筋混凝土造,,,,2.0,,有,無,,,,,,,,,,,112_04,南投市,房地(土地+建物)+車位,南投縣南投市光明南路,21.33,住,,,1121014.0,土地1建物1車位1,九層,13.0,住宅大樓(11層含以上有電梯),住家用,128.45,2.0,10380000.0,87549.0,坡道平面,26.45,1450000.0,RPPNMLKLIIIGFAM67CB,三銳世紀,F棟5號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,鋼筋混凝土造,,,,2.0,,有,無,,,,,,,,,,,112_04,南投市,房地(土地+建物)+車位,南投縣南投市大同街,23.12,住,,,1121019.0,土地2建物1車位1,六層,14.0,住宅大樓(11層含以上有電梯),見其他登記事項,129.98,2.0,10020000.0,83798.0,坡道機械,18.76,700000.0,RPPNMLLLIIIGFAM77CB,市政中山,C棟0號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,鋼筋混凝土造,,,,3.0,,有,無,,,,,,,,,,,112_04,草屯鎮,房地(土地+建物),南投縣草屯鎮中原段0473-0017號,83.62,,特定農業區,甲種建築用地,1120829.0,土地5建物1車位0,全,3.0,透天厝,住家用,147.33,3.0,10180000.0,69097.0,,0.0,0.0,RPPNMLNLIIIGFBM08CB,廣宣-成家NO.6,B棟6號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,鋼筋混凝土造,,,,3.0,,有,無,,,,,,,,,,,112_04,草屯鎮,房地(土地+建物),南投縣草屯鎮中原段0473-0014號,83.62,,特定農業區,甲種建築用地,1120903.0,土地5建物1車位0,全,3.0,透天厝,住家用,147.33,3.0,11150000.0,75680.0,,0.0,0.0,RPQNMLNLIIIGFBM18CB,廣宣-成家NO.6,B棟2號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,鋼筋混凝土造,,,,2.0,,有,無,,,,,,,,,,,112_04,竹山鎮,房地(土地+建物),南投縣竹山鎮吉祥段778-4地號,85.93,住,,,1120924.0,土地1建物1車位0,全,3.0,透天厝,住家用,167.07,3.0,11800000.0,70629.0,,0.0,0.0,RPPNMLNLIIIGFDM28CB,大和青森,B棟3號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,鋼筋混凝土造,,,,3.0,,有,無,,,,,,,,,,,112_04,草屯鎮,房地(土地+建物),南投縣草屯鎮中原段0473-0013號,142.61,,特定農業區,甲種建築用地,1120910.0,土地7建物1車位0,全,3.0,透天厝,住家用,173.69,3.0,12800000.0,73695.0,,0.0,0.0,RPPNMLOLIIIGFBM18CB,廣宣-成家NO.6,B棟1號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,鋼筋混凝土造,,,,3.0,,有,無,,,,,,,,,,,112_04,草屯鎮,房地(土地+建物),南投縣草屯鎮中原段0473-0006號,84.37,,特定農業區,甲種建築用地,1120915.0,土地5建物1車位0,全,3.0,透天厝,住家用,147.33,3.0,10650000.0,72287.0,,0.0,0.0,RPQNMLOLIIIGFBM28CB,廣宣-成家NO.6,B棟10號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,鋼筋混凝土造,,,,2.0,,有,無,,,,,,,,,,,112_04,草屯鎮,房地(土地+建物),南投縣草屯鎮富中路,121.87,住,,,1120917.0,土地4建物1車位0,全,3.0,透天厝,住家用,176.61,4.0,15100000.0,85499.0,,0.0,0.0,RPRNMLOLIIIGFBM38CB,草屯財神,D棟16號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,鋼筋混凝土造,,,,2.0,,有,無,,,,,,,,,,,112_04,草屯鎮,房地(土地+建物),南投縣草屯鎮富中路,89.41,住,,,1120920.0,土地2建物1車位0,全,3.0,透天厝,住家用,170.81,4.0,14650000.0,85768.0,,0.0,0.0,RPSNMLOLIIIGFBM48CB,草屯財神,E棟3號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,鋼筋混凝土造,,,,3.0,,有,無,,,,,,,,,,,112_04,草屯鎮,房地(土地+建物),南投縣草屯鎮中原段0473-0007號,84.35,,特定農業區,甲種建築用地,1120928.0,土地5建物1車位0,全,3.0,透天厝,住家用,147.33,3.0,10950000.0,74323.0,,0.0,0.0,RPTNMLOLIIIGFBM58CB,廣宣-成家NO.6,B棟11號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,鋼筋混凝土造,,,,3.0,,有,無,,,,,,,,,,,112_04,草屯鎮,房地(土地+建物),南投縣草屯鎮中原段0473-0008號,84.34,,特定農業區,甲種建築用地,1121001.0,土地5建物1車位0,全,3.0,透天厝,住家用,147.33,3.0,10800000.0,73305.0,,0.0,0.0,RPUNMLOLIIIGFBM68CB,廣宣-成家NO.6,B棟12號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,鋼筋混凝土造,,,,3.0,,有,無,,,,,,,,,,,112_04,草屯鎮,房地(土地+建物),南投縣草屯鎮中原段0473-0018號,83.62,,特定農業區,甲種建築用地,1121017.0,土地5建物1車位0,全,3.0,透天厝,住家用,147.33,3.0,10480000.0,71133.0,,0.0,0.0,RPWNMLOLIIIGFBM88CB,廣宣-成家NO.6,B棟7號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,鋼筋混凝土造,,,,2.0,,有,無,,,,,,,,,,,112_04,南投市,房地(土地+建物)+車位,南投縣南投市華陽路,36.78,住,,,1121021.0,土地12建物1車位1,五層,13.0,住宅大樓(11層含以上有電梯),住家用,140.91,2.0,9930000.0,75748.0,坡道平面,25.0,1150000.0,RPPNMLPLIIIGFAM18CB,首富京華,A5棟5號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,鋼筋混凝土造,,,,2.0,,有,無,,,,,,,,,,,112_04,南投市,房地(土地+建物)+車位,南投縣南投市華陽路,36.78,住,,,1121022.0,土地12建物1車位1,十層,13.0,住宅大樓(11層含以上有電梯),住家用,140.91,2.0,10230000.0,78337.0,坡道平面,25.0,1150000.0,RPQNMLPLIIIGFAM28CB,首富京華,A5棟10號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,鋼筋混凝土造,,,,2.0,,有,無,,,,,,,,,,,112_04,南投市,房地(土地+建物)+車位,南投縣南投市華陽路,35.3,住,,,1121022.0,土地12建物1車位1,六層,13.0,住宅大樓(11層含以上有電梯),住家用,136.29,2.0,9680000.0,76647.0,坡道平面,25.0,1150000.0,RPRNMLPLIIIGFAM38CB,首富京華,A3棟6號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,鋼筋混凝土造,,,,2.0,,有,無,,,,,,,,,,,112_04,南投市,房地(土地+建物)+車位,南投縣南投市華陽路,34.44,住,,,1121021.0,土地12建物1車位1,九層,13.0,住宅大樓(11層含以上有電梯),住家用,133.59,2.0,9530000.0,77171.0,坡道平面,25.0,1150000.0,RPSNMLPLIIIGFAM48CB,首富京華,A7棟9號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,鋼筋混凝土造,,,,2.0,,有,無,,,,,,,,,,,112_04,南投市,房地(土地+建物)+車位,南投縣南投市華陽路,36.73,住,,,1121021.0,土地12建物1車位1,九層,13.0,住宅大樓(11層含以上有電梯),住家用,140.85,2.0,10130000.0,77514.0,坡道平面,25.0,1150000.0,RPTNMLPLIIIGFAM58CB,首富京華,B1棟9號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,鋼筋混凝土造,,,,2.0,,有,無,,,,,,,,,,,112_04,南投市,房地(土地+建物)+車位,南投縣南投市華陽路,27.55,住,,,1121020.0,土地12建物1車位1,十層,13.0,住宅大樓(11層含以上有電梯),住家用,111.87,1.0,8030000.0,78048.0,坡道平面,25.0,1250000.0,RPUNMLPLIIIGFAM68CB,首富京華,B7棟10號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,鋼筋混凝土造,,,,2.0,,有,無,,,,,,,,,,,112_04,南投市,房地(土地+建物)+車位,南投縣南投市華陽路,27.55,住,,,1121020.0,土地12建物1車位1,十二層,13.0,住宅大樓(11層含以上有電梯),住家用,111.87,1.0,8230000.0,80350.0,坡道平面,25.0,1250000.0,RPVNMLPLIIIGFAM78CB,首富京華,B7棟12號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,鋼筋混凝土造,,,,2.0,,有,無,,,,,,,,,,,112_04,竹山鎮,房地(土地+建物)+車位,南投縣竹山鎮大禮路,44.03,住,,,1121010.0,土地1建物1車位1,七層,10.0,華廈(10層含以下有電梯),住家用,114.94,2.0,8910000.0,92868.0,坡道平面,29.55,980000.0,RPPNMLPLIIIGFDM48CB,竹山恆美,B棟7A1號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,鋼筋混凝土造,,,,1.0,,有,無,,,,,,一樓停車空間本件部分土地係為已留設之私設通路。,,,,,112_04,竹山鎮,房地(土地+建物),南投縣竹山鎮和育一巷,167.21,住,,,1121002.0,土地5建物1車位0,全,4.0,透天厝,住家用,124.53,3.0,11600000.0,93150.0,,0.0,0.0,RPQNMLPLIIIGFDM58CB,山水竹苑,B棟3號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,鋼筋混凝土造,,,,1.0,,有,無,,,,,,,,,,,112_04,草屯鎮,房地(土地+建物),南投縣草屯鎮芬草路三段,84.41,,鄉村區,乙種建築用地,1121029.0,土地1建物1車位0,全,3.0,透天厝,住家用,161.12,3.0,14010000.0,86954.0,,0.0,0.0,RPPNMLKMIIIGFBM87CB,進陶花源,A棟1號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,鋼筋混凝土造,,,,2.0,,有,無,,,,,,,,,,,112_04,南投市,房地(土地+建物),南投縣南投市振興巷,44.1,住,,,1121008.0,土地1建物1車位0,四層,5.0,華廈(10層含以下有電梯),住家用,99.45,2.0,7050000.0,70890.0,,0.0,0.0,RPPNMLLMIIIGFAM87CB,知寓,B棟4號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,鋼筋混凝土造,,,,2.0,,有,無,,,,,,,,,,,112_04,南投市,房地(土地+建物),南投縣南投市振興巷,42.77,住,,,1121021.0,土地1建物1車位0,四層,5.0,華廈(10層含以下有電梯),住家用,96.41,2.0,6500000.0,67420.0,,0.0,0.0,RPQNMLLMIIIGFAM97CB,知寓,G棟4號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,鋼筋混凝土造,,,,2.0,,有,無,,,,,,,,,,,112_04,南投市,房地(土地+建物)+車位,南投縣南投市文化路707巷,31.71,住,,,1121012.0,土地6建物1車位2,七層,7.0,華廈(10層含以下有電梯),住家用,156.16,2.0,10000000.0,80135.0,坡道平面,61.32,2400000.0,RPRNMLLMIIIGFAM08CB,英倫天琴,B1棟7F號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,鋼筋混凝土造,,,,2.0,,有,無,,,,,,,,,,,112_04,草屯鎮,房地(土地+建物)+車位,南投縣草屯鎮博愛路,22.27,住,,,1121007.0,土地1建物1車位1,十三層,15.0,住宅大樓(11層含以上有電梯),住家用,126.85,1.0,9300000.0,86216.0,坡道平面,35.8,1450000.0,RPPNMLLJJIIGFBM77CB,富宇博愛苑,A棟5號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,鋼筋混凝土造,,,,2.0,,有,無,,,,,,,,,,,112_04,草屯鎮,房地(土地+建物)+車位,南投縣草屯鎮博愛路,22.27,住,,,1121020.0,土地1建物1車位1,十四層,15.0,住宅大樓(11層含以上有電梯),住家用,126.85,1.0,9550000.0,87864.0,坡道平面,35.8,1550000.0,RPQNMLLJJIIGFBM87CB,富宇博愛苑,B棟6號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,鋼筋混凝土造,,,,3.0,,有,無,,,,,,,,,,,112_04,集集鎮,房地(土地+建物),南投縣集集鎮大園巷,143.33,住,,,1121103.0,土地1建物1車位0,全,3.0,透天厝,住家用,178.76,4.0,11520000.0,64444.0,,0.0,0.0,RPPNMLPJJIIGFEM48CB,日月雲龍第八期,A6號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,鋼筋混凝土造,,,,2.0,,有,無,,,,,,,,,,,112_04,南投市,房地(土地+建物)+車位,南投縣南投市彰南路三段1211巷,32.89,住,,,1121007.0,土地4建物1車位1,七層,7.0,華廈(10層含以下有電梯),見其他登記事項,137.69,2.0,8680000.0,75808.0,坡道平面,38.36,1150000.0,RPPNMLQJJIIGFAM18CB,日日好境,A7棟1號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,鋼筋混凝土造,,,,2.0,,有,無,,,,,,,,,,,112_04,草屯鎮,房地(土地+建物)+車位,南投縣草屯鎮加老東路,32.08,,鄉村區,乙種建築用地,1121103.0,土地1建物1車位1,十層,11.0,住宅大樓(11層含以上有電梯),住家用,168.24,2.0,10410000.0,80000.0,坡道平面,52.49,1150000.0,RPPNMLQJJIIGFBM28CB,幸福時光,C棟10號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,鋼筋混凝土造,,,,2.0,,有,無,,,,,,,,,,,112_04,草屯鎮,房地(土地+建物)+車位,南投縣草屯鎮加老東路,19.06,,鄉村區,乙種建築用地,1121102.0,土地1建物1車位1,二層,10.0,華廈(10層含以下有電梯),住家用,103.2,2.0,6400000.0,74949.0,坡道機械,24.48,500000.0,RPQNMLQJJIIGFBM38CB,幸福時光,E棟2號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,鋼筋混凝土造,,,,2.0,,有,無,,,,,,,,,,,112_04,南投市,房地(土地+建物)+車位,南投縣南投市華陽路,36.78,住,,,1121103.0,土地12建物1車位1,四層,13.0,住宅大樓(11層含以上有電梯),住家用,140.91,2.0,9880000.0,74454.0,坡道平面,25.0,1250000.0,RPPNMLRJJIIGFAM28CB,首富京華,A1棟4號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,鋼筋混凝土造,,,,2.0,,有,無,,,,,,,,,,,112_04,南投市,房地(土地+建物)+車位,南投縣南投市華陽路,36.78,住,,,1121102.0,土地12建物1車位1,十一層,13.0,住宅大樓(11層含以上有電梯),住家用,140.91,2.0,10430000.0,79199.0,坡道平面,25.0,1250000.0,RPQNMLRJJIIGFAM38CB,首富京華,A1棟11號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,鋼筋混凝土造,,,,2.0,,有,無,,,,,,,,,,,112_04,南投市,房地(土地+建物)+車位,南投縣南投市華陽路,36.78,住,,,1121029.0,土地12建物1車位1,十一層,13.0,住宅大樓(11層含以上有電梯),住家用,140.91,2.0,10430000.0,79199.0,坡道平面,25.0,1250000.0,RPRNMLRJJIIGFAM48CB,首富京華,A5棟11號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,鋼筋混凝土造,,,,2.0,,有,無,,,,,,,,,,,112_04,南投市,房地(土地+建物)+車位,南投縣南投市華陽路,35.3,住,,,1121015.0,土地12建物1車位1,八層,13.0,住宅大樓(11層含以上有電梯),住家用,136.29,2.0,9780000.0,77545.0,坡道平面,25.0,1150000.0,RPSNMLRJJIIGFAM58CB,首富京華,A2棟8號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,鋼筋混凝土造,,,,2.0,,有,無,,,,,,,,,,,112_04,南投市,房地(土地+建物),南投縣南投市營北路,142.47,住,,,1121010.0,土地1建物1車位0,全,3.0,透天厝,住家用,215.67,5.0,39000000.0,180832.0,,0.0,0.0,RPPNMLRJJIIGFAM38DB,麗鉅慢活休閒宅,1棟1號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,鋼筋混凝土造,,,,2.0,,有,無,,,,,,,,,,,112_04,南投市,房地(土地+建物)+車位,南投縣南投市華陽路,28.17,住,,,1121107.0,土地12建物1車位1,七層,13.0,住宅大樓(11層含以上有電梯),住家用,113.81,1.0,7930000.0,76343.0,坡道平面,25.0,1150000.0,RPPNMLSJJIIGFAM38CB,首富京華,B3棟7號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,鋼筋混凝土造,,,,2.0,,有,無,,,,,,,,,,,112_04,南投市,房地(土地+建物)+車位,南投縣南投市華陽路,36.78,住,,,1121107.0,土地12建物1車位1,十二層,13.0,住宅大樓(11層含以上有電梯),住家用,140.91,2.0,10530000.0,80062.0,坡道平面,25.0,1250000.0,RPQNMLSJJIIGFAM48CB,首富京華,A5棟12號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,鋼筋混凝土造,,,,2.0,,有,無,,,,,,,,,,,112_04,南投市,房地(土地+建物)+車位,南投縣南投市華陽路,36.73,住,,,1121108.0,土地12建物1車位1,十三層,13.0,住宅大樓(11層含以上有電梯),住家用,140.85,2.0,10530000.0,80967.0,坡道平面,25.0,1150000.0,RPRNMLSJJIIGFAM58CB,首富京華,B1棟13號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,鋼筋混凝土造,,,,2.0,,有,無,,,,,,,,,,,112_04,埔里鎮,房地(土地+建物),南投縣埔里鎮虎山路,24.16,,鄉村區,乙種建築用地,1121013.0,土地1建物1車位0,二層,7.0,華廈(10層含以下有電梯),住家用,91.32,1.0,6350000.0,69536.0,,0.0,0.0,RPPNMLSJJIIGFCM68DB,天嵐與樹,同一棟2A號
